user_id,total_spending,session_count,avg_session_duration,tenure_days,engagement_score,clv
user_008550,39055.44999999999,218,1979.6009174311926,184,4.104236969817843,160292.82176287225
user_008777,34034.14,204,1863.1274509803923,146,4.7093162249679175,160277.52770482958
user_006767,47123.61999999999,198,1810.79797979798,205,3.4005604144425283,160246.71675723218
user_002290,57525.28999999999,199,1632.8793969849246,256,2.78560886027359,160242.95751380772
user_009715,49355.53999999998,215,1807.2744186046511,235,3.246701522898455,160242.70688147555
user_006899,40761.479999999996,213,1916.0422535211267,188,3.9311701295241903,160240.31261119767
user_003629,57929.48999999998,192,1824.1510416666667,255,2.76553215209695,160205.8671495787
user_008932,41221.26,212,1811.1650943396226,188,3.8860801384985955,160189.11976988663
user_005051,51641.51,201,1808.9303482587065,232,3.101618583328568,160172.26708714807
user_008885,48546.100000000006,214,1829.0607476635514,230,3.299376777732629,160171.874989486
user_004625,42631.19000000001,212,1841.4433962264152,196,3.756410013691011,160140.2290115641
user_007367,50061.29,199,1701.9095477386934,219,3.198780049409911,160135.0556997239
user_000086,46499.12999999998,219,1883.5114155251142,225,3.4431976154236428,160105.69353527392
user_009127,43205.24,215,1901.367441860465,203,3.7054975242168506,160096.90985319484
user_008101,38290.990000000005,200,1797.465,163,4.180277428425358,160066.96120906112
user_009489,54209.07,203,1858.5812807881773,250,2.952272577996716,160039.95083970443
user_001224,53202.31000000001,204,1872.5196078431372,246,3.007949213560763,160029.84652411594
user_009862,51897.04999999998,195,1740.753846153846,225,3.083542735042735,160026.77149764952
user_000784,53101.359999999986,213,1826.4460093896714,255,3.0132284666605296,160006.52957038872
user_005135,60650.69,175,1783.0742857142857,245,2.638155555555556,160005.95477177782
user_000973,42047.52,182,1786.2472527472528,165,3.805270701520702,160002.19592760573
user_005681,48070.14,188,1880.686170212766,201,3.3283829743128326,159995.83554883426
user_001734,54294.5,203,1695.64039408867,246,2.946620976677747,159985.31261822992
user_000731,45170.9,225,1853.4533333333334,223,3.541753977744561,159984.21475330179
user_006655,36569.31999999999,177,1894.7288135593221,138,4.374139646278556,159959.3124494473
user_000013,40908.57000000001,214,1716.5934579439252,187,3.9099865963094382,159951.96037418643
user_002166,29456.760000000002,198,1726.989898989899,120,5.429719416386083,159941.94171582494
user_004933,46376.35999999999,186,1670.8387096774193,187,3.44807908305062,159909.35686402544
user_001375,36850.44,197,1714.1776649746193,153,4.338905560532166,159890.57902405696
user_006430,40268.72,213,1722.3004694835681,183,3.9702200757672936,159875.68056945194
user_004278,55035.58,198,1903.4747474747476,250,2.9047429854096523,159864.21495295176
user_009396,38162.38000000001,188,1894.2712765957447,154,4.1885241280587024,159844.04941414492
user_001218,41163.399999999994,192,1708.1614583333333,169,3.8827733176501202,159828.15118375895
user_004067,61133.82000000001,186,1801.258064516129,264,2.613985826001955,159802.93896935484
user_009344,47604.50000000001,214,1766.728971962617,224,3.356829476338822,159800.18880637147
user_009796,33937.07,202,1799.7376237623762,144,4.708260451045105,159784.56450534932
user_004474,53728.479999999996,207,1869.5893719806763,253,2.9738758356511976,159781.82835826866
user_002436,40426.740000000005,197,1711.228426395939,170,3.951811817789722,159758.86888671247
user_003083,52057.109999999986,207,1730.9130434782608,240,3.068309178743961,159727.308431884
user_005056,41055.63000000001,214,1707.4579439252336,188,3.8891874903338413,159673.0426037748
user_004304,40626.37999999999,188,1843.5478723404256,165,3.9302784493874916,159672.98579062696
user_006212,48274.74999999998,186,1761.516129032258,198,3.307491854024112,159668.34238005042
user_001880,44978.90000000001,221,1779.1176470588234,217,3.5494988855757352,159652.55542442246
user_008799,51175.62999999998,199,1760.7638190954774,227,3.119057007996419,159619.70739013172
user_006943,33614.090000000004,217,1875.1013824884792,154,4.7481342224084155,159604.2110841165
user_006015,38330.25,206,1825.2184466019417,169,4.163809857783905,159599.87280132153
user_004081,45464.060000000005,206,1837.3543689320388,206,3.5103762135922336,159595.95479733014
user_002054,53413.04,158,1774.0506329113923,190,2.98752868458065,159572.98913065364
user_007344,47762.9,191,1814.6858638743456,202,3.340713069998099,159562.1442910122
user_009303,35469.299999999996,223,1854.9551569506727,168,4.497408178518045,159519.91990631007
user_008517,46832.969999999994,214,1897.714953271028,223,3.406066809391429,159516.22470222448
user_003594,35599.89,185,1858.8972972972972,140,4.480646074646074,159510.50738633203
user_009190,49624.02,203,1783.1379310344828,224,3.214066091954023,159494.88002844827
user_004730,37928.98000000001,191,1827.3089005235602,155,4.204359999249376,159467.08632432963
user_002446,49675.950000000004,219,1782.2328767123288,242,3.209940721033498,159456.854761024
user_001497,37958.14,203,1834.0837438423646,165,4.20037679753197,159438.49053347015
user_009979,51433.270000000004,211,1663.8056872037914,240,3.0996682464454977,159426.07382985784
user_004030,41654.97999999998,196,1884.1326530612246,178,3.826740967922749,159402.8184840027
user_008482,54787.08,209,1791.4066985645934,260,2.90915143336196,159383.91231171638
user_004603,45523.259999999995,226,1803.4601769911505,226,3.5009611602753195,159375.16514911503
user_005846,52113.65000000001,216,1824.712962962963,254,3.058045814296361,159365.92925020558
user_005669,53692.32000000001,193,1852.6269430051814,236,2.968008425787692,159359.25816008903
user_008072,43286.23999999998,208,1907.4711538461538,198,3.6813682498057494,159352.58958947155
user_001625,52725.71999999998,208,1710.1682692307693,245,3.0219855169631957,159336.36221145664
user_005599,38877.60000000001,190,1684.1631578947367,157,4.098396347822848,159335.8138521176
user_001320,33952.77,196,1881.1938775510205,141,4.69276662083273,159332.42574081087
user_000930,39888.28,215,1827.6418604651162,185,3.99416478106013,159320.36315306515
user_009737,46784.69,199,1775.0201005025126,205,3.4052562609796957,159313.85854049417
user_005502,53958.630000000005,179,1841.2849162011173,220,2.952377123187179,159306.2248105214
user_005514,49681.85,215,1866.7581395348836,240,3.2060439276485786,159282.19350684754
user_002338,42952.649999999994,202,1866.851485148515,190,3.708043541196225,159270.29640976203
user_005948,42833.66000000001,203,1783.665024630542,189,3.7176847290640396,159242.04367192122
user_002820,48366.96000000001,200,1758.89,214,3.292318873312565,159239.45525275392
user_008251,44574.439999999995,181,1939.9060773480662,179,3.5723823523359775,159236.94282125888
user_004383,44250.90999999999,199,1701.8743718592964,191,3.598397331333807,159232.35645309242
user_009928,44586.17999999999,215,1850.7116279069767,211,3.5709586012221854,159215.40296664057
user_000697,44081.969999999994,197,1685.1269035532996,188,3.611707827819179,159211.1961146902
user_006374,57411.73,200,1770.13,263,2.7730715990705535,159206.83791650686
user_008399,45449.22999999999,213,1960.5258215962442,216,3.50292383933229,159205.19124629625
user_009516,40430.71,203,1858.7536945812808,178,3.937668785323764,159202.74473547738
user_007724,56077.310000000005,197,1843.6243654822335,254,2.838889532843927,159197.28838904412
user_003955,43183.36000000001,213,1769.0234741784038,200,3.686395409494001,159190.9400705269
user_007349,41504.35,196,1779.469387755102,176,3.8352061430632864,159177.7380838487
user_002513,42997.700000000004,212,1763.4103773584907,198,3.7019574280541265,159175.65490424293
user_006517,48097.130000000005,195,1789.0153846153846,208,3.309448717948718,159174.98521551283
user_002497,50544.639999999985,182,1794.7912087912089,206,3.149038550446318,159167.01987843093
user_001583,48287.68000000001,174,1868.4080459770114,188,3.2955979796744654,159136.78065116712
user_006377,40923.61000000001,183,1799.0109289617487,162,3.8886141469338185,159136.1287896023
user_006394,47207.89,181,1737.2872928176796,188,3.3708776759008923,159132.02252738498
user_002337,42596.659999999996,195,1813.1846153846154,181,3.735706592057421,159128.62356162863
user_001672,40535.07,197,1833.4314720812183,173,3.9254714911208266,159119.26167558707
user_001991,51014.390000000014,176,1771.9204545454545,201,3.1190657979044167,159117.23904995713
user_002953,39057.96000000001,214,1964.1121495327102,182,4.073059235676059,159085.3847046661
user_002658,44632.69,198,1808.4747474747476,194,3.564209766623856,159080.2696086949
user_002644,53889.62999999998,212,1954.2641509433963,264,2.9519420621307413,159079.0655096626
user_002586,49401.40000000001,196,1881.8877551020407,218,3.2199943050614737,159072.2266620639
user_000608,36996.38000000001,193,1763.823834196891,152,4.299161591370482,159053.41591574714
user_008692,42541.21999999999,194,1883.3247422680413,181,3.738615375000791,159045.2591632911
user_001393,55668.16000000002,196,1849.969387755102,251,2.8565098675592413,159016.6483488667
user_009883,41215.819999999985,195,1785.851282051282,174,3.8581387660870416,159016.35291806556
user_006403,44364.71,194,1933.2061855670104,191,3.584122137061226,159008.53921530154
user_002187,50788.27,215,1869.5488372093023,247,3.1306551538356926,159000.55922989867
user_006197,49188.39,194,1706.381443298969,211,3.232288684223384,158991.07639216664
user_008014,54869.13,209,1781.8516746411483,261,2.897257649086143,158970.00659120193
user_007611,47170.240000000005,223,1794.0044843049327,233,3.3695792141667256,158943.86023125585
user_005931,57798.4,202,1819.579207920792,270,2.749883113311331,158938.84413641365
user_003004,51134.07,216,1781.0601851851852,248,3.107642166135669,158906.39205813291
user_004994,41669.46,201,1734.5422885572139,181,3.813309015084186,158898.5274716899
user_004459,41236.89,189,1789.94708994709,169,3.852237110784119,158854.2779913225
user_002618,52410.22,179,1834.7262569832403,213,3.030772943058725,158843.47671575527
user_001273,38780.30999999998,202,1836.2128712871288,169,4.095857947481138,158838.64091928216
user_000557,51389.82000000002,200,1775.59,231,3.090622041847042,158826.51041855203
user_001644,54882.05999999998,215,1785.925581395349,269,2.8938599560051106,158820.99573706978
user_003421,47057.0,203,1757.9655172413793,211,3.374579678959888,158797.59595281546
user_007729,49933.80000000001,181,1818.878453038674,203,3.1801208620236054,158795.51910011435
user_008364,34959.380000000005,205,1782.2536585365854,152,4.541123092283554,158754.84780991584
user_005199,56631.54999999999,202,1668.2524752475247,259,2.8031718051148746,158747.96423995323
user_008882,50507.469999999994,207,1921.4734299516908,238,3.142986316910017,158744.28711174315
user_006277,40768.399999999994,197,1647.1015228426395,172,3.8935747124175286,158734.81130572275
user_002638,30892.61,182,1687.1208791208792,117,5.135311355311355,158643.17092820513
user_007335,48190.19,217,1749.520737327189,232,3.292012465349506,158642.70618756113
user_004623,31604.429999999997,210,1870.2380952380952,140,5.019510582010582,158638.7708234127
user_007111,36309.82000000001,212,1765.4198113207547,164,4.3684431725213475,158617.3852744791
user_007694,50582.73999999999,200,1814.96,228,3.135734502923977,158614.04307043273
user_001221,46711.000000000015,208,1824.125,216,3.395590277777778,158611.41746527783
user_003614,46868.229999999996,198,1802.5151515151515,206,3.3841937988297213,158611.1733281251
user_000064,50993.82,198,1814.5757575757575,228,3.1093119794435586,158555.69540358853
user_008744,47468.03000000001,185,1881.8162162162162,197,3.3399856099754577,158542.53713388336
user_004519,33949.25,172,1950.8662790697674,125,4.669907299741602,158539.85039575255
user_003245,44420.46999999999,194,1703.680412371134,188,3.5689892398430456,158536.17945877076
user_005161,51147.79,180,1765.0666666666666,207,3.0989919484702093,158506.58939204508
user_007736,56834.47999999999,197,1824.2588832487309,259,2.7885918605334847,158488.1683256531
user_005801,50098.82000000001,218,1852.4495412844037,247,3.1623425963756726,158429.6325141575
user_001086,55380.91000000002,186,1786.02688172043,236,2.860525357916692,158418.49739950214
user_002753,43770.51999999999,189,1750.7936507936508,181,3.618928254747776,158402.3715530026
user_007698,56053.74999999999,197,1696.4010152284263,251,2.825804177536891,158396.9209166085
user_009793,46650.07,203,1880.8325123152708,212,3.395094985077093,158381.41871049535
user_003287,32092.56,210,1906.1142857142856,143,4.935070596070595,158379.04920863136
user_001151,53460.03999999999,200,1776.135,243,2.9625066358024688,158375.72325026538
user_002838,45739.39000000001,230,1979.1,237,3.461142405063291,158310.54231072788
user_006227,49866.77999999999,211,1853.5450236966824,238,3.1745374832397415,158303.96227846984
user_004171,33916.34999999999,212,1934.9905660377358,154,4.6673675093250555,158300.0700248968
user_007327,46017.060000000005,195,1745.0923076923077,198,3.439293317793318,158266.1669624942
user_002949,54285.91,197,1775.771573604061,244,2.9154010290976675,158265.19787950336
user_002873,34883.270000000004,169,1730.1005917159764,125,4.5365834976988815,158250.86702777448
user_009265,33301.95,199,1864.1557788944724,141,4.751863602884398,158246.32411007606
user_006048,50628.939999999995,192,1826.2135416666667,220,3.12546335753367,158238.89680077072
user_009033,60071.01000000001,192,1800.8385416666667,270,2.633566261574074,158200.98523467884
user_006712,51347.07,216,1869.0648148148148,253,3.08044949291628,158172.05574423674
user_001525,49512.98,232,1750.2887931034484,257,3.194362537643306,158162.40843908227
user_004825,34387.280000000006,216,1792.9814814814815,158,4.599316234307444,158157.9751576757
user_001993,47324.10000000001,194,1809.979381443299,205,3.341796440644819,158147.5089367195
user_000478,41034.09000000001,212,1757.183962264151,189,3.8531860212638516,158111.98198328284
user_008135,49490.31000000001,190,1867.0947368421052,213,3.1946937649287537,158106.38478139119
user_001777,43212.55000000001,216,1902.1296296296296,207,3.658804124172481,158106.2561560096
user_000112,43121.539999999986,211,1860.7725118483413,201,3.6661349846344895,158089.38638531548
user_003442,39393.35000000001,200,1811.24,171,4.011894152046783,158041.95049453218
user_005349,53140.33,188,1721.9521276595744,226,2.973895256699931,158033.77532646904
user_002421,48899.59999999999,182,1753.4725274725274,199,3.230794295040526,157984.54870976368
user_000234,59308.10999999997,197,1738.6649746192893,271,2.6637743010678836,157983.4192629071
user_006064,41584.66000000002,190,1815.2368421052631,173,3.7990301440016223,157981.37686805858
user_009559,40373.38999999999,196,1779.0765306122448,172,3.9127925763328584,157972.70067339123
user_002276,55014.05999999999,201,1824.2587064676618,255,2.8714444119272917,157969.81516443272
user_000927,39214.770000000004,197,1761.1421319796955,167,4.02812830346076,157962.12495070393
user_007931,45583.600000000006,186,1788.4516129032259,188,3.464877221078319,157941.5772947457
user_000212,51045.31999999999,190,1808.1157894736841,220,3.093163476874003,157891.51948934607
user_008384,37361.42999999999,180,1805.5388888888888,145,4.225676511281397,157877.31717888408
user_009438,52635.15,221,1722.262443438914,263,2.999318781817104,157869.59397876056
user_006806,39606.240000000005,198,1770.540404040404,170,3.985934425958935,157867.87549879184
user_006279,43205.479999999996,197,1776.4060913705584,187,3.653873943978453,157867.37760908215
user_009538,42434.689999999995,203,1789.4285714285713,189,3.7192857142857143,157826.73630714283
user_005637,54883.560000000005,214,1855.1401869158879,272,2.8756108362348054,157823.75986714312
user_006637,45977.71000000001,188,1782.122340425532,192,3.4325339834515365,157820.05205627956
user_003107,55811.770000000004,208,1889.9326923076924,271,2.8275643292490615,157811.3700042529
user_006080,33115.63,177,1736.593220338983,124,4.764645070165846,157784.2232249362
user_003349,46460.25000000001,196,1797.9795918367347,203,3.395990499648135,157778.5676112773
user_005679,51366.65999999998,196,1771.8469387755101,228,3.071127073636472,157753.54020827956
user_005138,47845.509999999995,194,2032.4175257731958,213,3.296954790023071,157744.48337559673
user_000835,50032.45,196,1857.561224489796,223,3.152760529473374,157740.3335528501
user_004372,60772.5,175,1722.5542857142857,248,2.595422785458269,157730.33122926267
user_007559,38186.719999999994,169,1831.4970414201184,140,4.1301777496008265,157717.94127423686
user_001697,43879.16999999998,214,1770.4672897196263,207,3.5932457447288817,157668.64088473513
user_000880,54780.41999999999,207,1860.8260869565217,263,2.878112865303723,157664.23156874135
user_000561,42064.979999999996,196,1797.0765306122448,181,3.747806709700455,157651.41428741542
user_001382,52176.579999999994,196,1713.3724489795918,231,3.021391336837765,157645.8667978226
user_004528,42428.869999999995,201,1827.1542288557214,188,3.7149896498594495,157622.81290523207
user_008036,56509.95999999999,207,1730.4009661835748,269,2.7892171209245986,157618.5479347642
user_003137,51489.70000000001,221,1909.2714932126696,262,3.0608875437041134,157604.18135906174
user_002560,38971.02000000001,187,1694.8983957219252,157,4.044053517566068,157600.89051413763
user_007727,45784.549999999996,203,1696.0935960591132,205,3.4418688173334937,157584.4149606462
user_008360,52405.55,204,2009.3823529411766,250,3.006161764705882,157539.56066838233
user_001928,60052.83000000001,183,1753.4098360655737,257,2.6232450582240086,157533.2895298665
user_008017,46881.01999999999,219,1857.447488584475,231,3.3601134798737538,157525.54725223102
user_002130,43320.27,232,1901.448275862069,224,3.635322933771209,157483.1710281609
user_007456,47126.18000000001,221,1697.7420814479638,231,3.3417248927543044,157482.72880642008
user_003689,52727.42000000001,209,1829.842105263158,253,2.986550343249428,157473.09429965678
user_005954,46755.41999999999,232,1639.2413793103449,239,3.367478718799596,157447.88183853697
user_008331,49580.63000000001,207,1837.1256038647343,233,3.1755487192423497,157445.70609572885
user_001863,48995.35000000001,184,1779.3260869565217,203,3.2134690690369103,157445.04175163762
user_007876,50108.86000000001,205,1807.0536585365853,233,3.141444328134268,157414.19403627413
user_003656,48721.020000000004,196,1692.530612244898,213,3.23071077257194,157403.52416469296
user_008233,49842.59000000001,207,1895.5603864734298,236,3.157900484001565,157397.9390848916
user_002828,45165.95,209,1846.4736842105262,211,3.4844733377678,157379.54854995356
user_003495,55109.04000000003,175,1649.3314285714287,219,2.8554078930202222,157358.78779276722
user_005487,50711.54,219,1785.123287671233,252,3.1030104370515326,157358.43789895627
user_008221,50709.33,225,1859.4844444444445,261,3.1027303533418475,157337.37738862835
user_002430,47297.130000000005,205,1768.551219512195,217,3.325365610130756,157280.2495598837
user_002807,56393.67999999999,190,1896.3052631578948,252,2.788656223893066,157262.5867202339
user_009968,61047.830000000016,184,1885.6467391304348,269,2.5758353705349926,157249.15980840728
user_000167,40126.15,207,1890.3333333333333,183,3.9185352155434123,157235.7318391773
user_008966,41189.90999999999,188,1868.654255319149,171,3.8173162405126293,157234.91238825352
user_009061,40741.05,188,1807.776595744681,168,3.859303022627491,157232.05741001776
user_004193,53023.270000000004,212,1694.8396226415093,255,2.9649064311259092,157209.0342223255
user_005330,32429.180000000008,203,1902.911330049261,141,4.847735416739452,157208.08442181873
user_001753,44426.33000000001,193,1882.39896373057,192,3.5385136010362697,157203.1729491257
user_001571,42870.979999999996,195,1877.3384615384616,186,3.6666441963054863,157192.63000692855
user_004427,44981.84,202,1885.980198019802,204,3.4944716236329514,157187.76345879762
user_002241,43511.00000000001,204,1819.8431372549019,197,3.61211096734238,157166.56030003433
user_009374,40378.97999999999,202,1822.6633663366338,179,3.8917702398731495,157145.71268043306
user_000206,51854.490000000005,196,1902.1683673469388,235,3.0305077616152847,157145.43441960218
user_006948,54968.17,192,1827.734375,245,2.8587244012188213,157138.84886934437
user_007015,50839.5,210,1869.1619047619047,245,3.0906402116402116,157126.60303968255
user_005549,53628.220000000016,201,1683.8805970149253,245,2.9289691000778424,157075.39927217658
user_009483,44312.37000000001,213,1804.511737089202,210,3.544110403159699,157047.93150566178
user_009496,48454.72999999999,196,1775.5561224489795,214,3.240873585415474,157035.65454543868
user_000475,56806.250000000015,200,1860.94,267,2.7641187890137324,157019.22295841138
user_007056,42118.78,197,1855.6903553299492,184,3.7274260648863384,156994.63839321342
user_000542,46912.67,188,1995.9840425531916,202,3.346519219741123,156994.15180437278
user_008328,44780.71,219,1868.6164383561643,220,3.5054237581292376,156975.36473989554
user_008583,55630.18000000001,186,1787.6666666666667,240,2.8215740740740745,156964.67362407412
user_008153,53928.20000000001,205,1896.8292682926829,258,2.910617949202748,156964.38688819567
user_009909,46817.43,192,1854.7135416666667,203,3.352636629663839,156961.8307247227
user_004144,44927.009999999995,201,1667.4378109452737,199,3.4933279234758645,156944.7785512794
user_001696,41367.310000000005,203,1870.6945812807883,186,3.793830932076205,156940.58025478534
user_009739,50515.87,181,1740.585635359116,207,3.106684415619078,156936.8660704393
user_002772,42947.84999999999,190,1817.078947368421,181,3.6539154227650155,156927.81148959845
user_003194,38871.38,212,1882.6462264150944,181,4.036769439811437,156914.79886729748
user_008584,47973.439999999995,211,1952.4644549763034,232,3.2707995133554864,156911.5042059886
user_005442,47538.289999999986,240,1636.325,253,3.3003845245937637,156894.63664165043
user_004595,47142.92999999999,210,1764.5523809523809,222,3.327991276991277,156891.25981181036
user_007217,57494.47000000002,183,1886.032786885246,249,2.7287172734654463,156886.15341774098
user_008740,55533.18,191,1817.7591623036649,247,2.824771157320069,156868.5251382637
user_004379,47489.220000000016,170,1803.5588235294117,182,3.303186364289305,156865.743954735
user_001236,40736.229999999996,217,1844.142857142857,195,3.850723443223443,156863.9558495421
user_003269,47671.91,194,1723.6134020618556,207,3.290375703471288,156858.49440206995
user_006777,48639.0,186,1858.241935483871,206,3.224916179489856,156856.6980542071
user_005797,54717.48,215,1719.7953488372093,270,2.866609819121447,156853.6654455814
user_004715,43251.140000000014,193,1787.6528497409327,185,3.6262999657688773,156841.60750146495
user_002189,51083.40999999999,219,1741.2648401826484,254,3.07029885105686,156841.33503106647
user_003524,46895.359999999986,190,1779.2894736842106,200,3.3442470760233918,156829.67055906428
user_008337,46087.4,196,1768.75,202,3.4022105335533555,156799.0377440869
user_000633,45766.55,219,1821.8219178082193,225,3.4260616438356166,156799.02152568495
user_000292,52073.83,214,1881.481308411215,258,3.0110057898041487,156794.60362727699
user_004466,45031.40999999998,200,1734.275,200,3.4817430555555555,156787.79904937494
user_002432,32135.63,192,1854.4322916666667,132,4.878756444654882,156781.91196554477
user_006376,48538.219999999994,216,1908.0972222222222,240,3.2300270061728398,156779.76143155864
user_009986,55764.43,187,1775.2513368983957,242,2.8113071895424837,156770.94297973855
user_006992,41965.47999999998,211,1822.0284360189573,196,3.73571084673996,156770.8988246488
user_008880,54011.940000000024,204,1772.7058823529412,254,2.9018671195512327,156735.47274917408
user_000526,42547.96999999998,199,1766.5979899497488,187,3.6832350328588874,156714.1736810289
user_006964,56179.25000000003,205,1748.229268292683,267,2.7889900277092656,156683.36801418583
user_002366,50901.88999999999,205,1817.580487804878,239,3.078105226156864,156681.3736302618
user_008889,52853.61000000001,198,1610.010101010101,236,2.9641741806007342,156667.3061135408
user_004698,50480.48999999999,218,1792.1834862385322,251,3.103406435420398,156661.47752917503
user_009882,45323.85,210,1694.0,211,3.4563375460768824,156654.5244877567
user_000092,43297.329999999994,205,1842.4975609756098,198,3.617865484109387,156643.91576109387
user_005627,53080.909999999996,204,1739.4117647058824,248,2.950911870124394,156637.08739600464
user_001362,48350.86999999999,195,1772.7794871794872,213,3.2389176196781833,156604.48476976925
user_006650,52698.580000000016,204,1778.2549019607843,247,2.9716924885113745,156603.9743412158
user_003501,44965.350000000006,216,1737.7175925925926,216,3.48269933127572,156600.79437557873
user_008410,41511.030000000006,194,1875.8711340206185,179,3.7724719630504198,156599.1968323449
user_007930,45366.669999999984,191,1901.5287958115184,196,3.451671831036079,156590.8569069095
user_007977,41659.44000000001,206,1942.9368932038835,192,3.7584546925566342,156575.11775728158
user_008505,54785.31000000001,210,1695.7571428571428,264,2.857407287157287,156543.94402317103
user_008171,44775.26,205,1890.4926829268293,207,3.4961513491221865,156541.08565629667
user_000023,47369.12,184,1859.5217391304348,198,3.304412604303909,156527.1171827844
user_005019,54758.95000000001,202,1768.2673267326732,256,2.8583728685368537,156521.49698956616
user_008670,36043.37999999999,219,1880.986301369863,172,4.342263636685427,156509.85831723476
user_004549,53001.83,204,1780.3480392156862,249,2.9523724473055615,156481.14254877332
user_005550,49487.07999999998,197,1884.9390862944163,224,3.161987047780195,156477.50599246225
user_007604,51029.92999999999,197,1867.5685279187817,232,3.0661828286364434,156467.0951125197
user_005600,33612.28,201,1782.9402985074628,145,4.653881883685024,156427.58096134846
user_008607,40310.6,223,1803.645739910314,198,3.879800584318522,156397.0894342302
user_001523,36921.48,191,1940.7853403141362,155,4.235881232524536,156395.00420903
user_005295,46138.85000000001,182,1747.0714285714287,188,3.3895529381965552,156390.0745825102
user_007458,49446.35999999999,180,1803.3666666666666,203,3.1610337073526726,156301.61066589487
user_007139,36772.26,203,1850.9408866995075,163,4.250346565323824,156294.84899019465
user_001045,44170.04,196,1770.1479591836735,193,3.5383398907922405,156288.6145098889
user_007978,42884.94,208,1773.889423076923,198,3.6442622134809635,156283.96636939832
user_003869,46055.74999999999,220,1839.7454545454545,229,3.3931364739094,156273.4451582528
user_005725,50861.21000000001,162,1852.567901234568,190,3.0724969316294857,156270.91166396294
user_008137,45797.77000000002,208,1834.9182692307693,215,3.412025100626118,156263.14079270186
user_008298,42567.82000000001,233,1777.0557939914163,220,3.6708993367147875,156262.1822033945
user_002995,40541.04,191,1811.9476439790576,171,3.854195982976639,156253.11351369525
user_000859,47438.82000000001,177,1796.322033898305,190,3.2937151848547925,156249.96178559324
user_009959,41471.30000000001,179,1703.1173184357542,163,3.7675666716172933,156245.8877086423
user_004415,47967.64,218,1915.9174311926606,240,3.2571992864424058,156240.1627803262
user_004914,40888.84,203,1836.192118226601,184,3.819835974869707,156188.66200269145
user_000945,35990.62,214,1864.8130841121495,168,4.339432205904169,156178.8555384587
user_008665,63155.399999999994,167,1715.6407185628743,251,2.472582802522445,156156.95592642602
user_008984,41486.32,209,1793.9904306220096,192,3.7639556751727805,156152.66960603403
user_007433,50473.319999999985,217,1873.7834101382489,253,3.0936179213493378,156145.1673019999
user_009244,51759.17,194,1790.0927835051546,231,3.016728514898618,156143.3640464851
user_001186,46696.27999999999,180,1859.4222222222222,191,3.343731303729559,156139.8132037205
user_003347,39317.210000000014,204,1776.3480392156862,176,3.970702738165974,156116.95340404665
user_005947,50501.76999999998,187,1905.5133689839572,219,3.0909531047786487,156098.60277831717
user_007297,52010.829999999994,211,1725.4691943127962,251,3.0012093490178304,156095.38924617702
user_007497,49183.54999999999,203,1764.9507389162561,227,3.1730834774033165,156063.50986503984
user_007126,52834.67999999999,223,1778.9686098654709,272,2.9537167707142653,156058.68039132157
user_002322,45172.710000000014,197,1903.1928934010152,202,3.454407266868819,156044.9376881578
user_007783,44761.739999999976,213,1796.7136150234742,214,3.485068423695513,155997.72666366832
user_003561,45167.97000000001,219,1825.849315068493,223,3.453368706103978,155981.65411624333
user_008532,40644.770000000004,216,1790.351851851852,194,3.8375261444147473,155975.36750872422
user_008220,49411.12000000001,208,1844.75,236,3.156498352165725,155966.11885866293
user_007738,42416.210000000014,197,1735.497461928934,185,3.676677222908187,155950.71318909054
user_006446,42897.869999999995,160,1718.375,152,3.635221125730994,155943.24327286182
user_004530,44926.91999999999,217,1695.4331797235022,217,3.470953661034306,155939.25745299537
user_007554,56601.380000000005,202,1714.7079207920792,266,2.754503244497382,155908.68485302923
user_001003,47378.98,225,1720.951111111111,240,3.290541975308642,155902.52243730865
user_007146,47150.9,221,1788.841628959276,236,3.3062224863869933,155891.36583338448
user_003959,37134.57000000001,187,1737.4117647058824,151,4.197846167164438,155885.21234379956
user_003682,45024.869999999995,181,1836.524861878453,184,3.461232751487976,155841.5546754884
user_002410,32187.089999999993,225,1751.6355555555556,155,4.841404141776184,155830.71083772279
user_008856,44166.72000000001,188,1843.4308510638298,187,3.5281069060441714,155824.90984931926
user_005918,47542.83,179,1781.2793296089385,193,3.27718323346938,155806.56534768504
user_009257,46280.06999999999,200,1784.05,209,3.366382841573631,155796.43355482654
user_004622,52750.600000000006,203,1646.576354679803,244,2.953283960088652,155787.50086505245
user_008511,44042.130000000005,194,1877.7061855670104,193,3.5371290929971693,155782.69934056344
user_002105,46722.90000000001,205,1892.7170731707317,219,3.3339739206296173,155772.93009618556
user_008188,42282.75,218,1941.0183486238532,208,3.683402532737395,155744.38844110208
user_005248,50015.770000000004,227,1816.5286343612336,261,3.1137866896214157,155738.43889716614
user_008962,51132.72000000001,173,1849.421965317919,205,3.0454356407725927,155721.40789764558
user_006467,36461.42999999999,198,1838.4141414141413,158,4.270164265723337,155696.2954631728
user_006860,45205.0,211,1849.2037914691944,216,3.4442232754081092,155696.1131648236
user_008236,52801.759999999995,177,1844.1016949152543,218,2.9480302873235544,155661.18770398936
user_009896,45609.86,197,1906.3959390862944,205,3.4124812567922636,155642.7923749192
user_003202,52013.40000000001,194,1741.1907216494844,232,2.9922847790022513,155638.90512415572
user_009752,46660.12,186,1758.3709677419354,196,3.33537515543852,155629.00499778
user_004349,45796.450000000004,192,1812.078125,199,3.397827396531267,155608.43247387436
user_001673,43248.05,181,1843.7016574585634,176,3.597366622021318,155579.09153750908
